column	7_2009
testVal	508
testVal	20851
testVal	4484
testVal	38
testVal	39
testVal	4708
testVal	60
testVal	2995
testVal	78
testVal	676
testVal	42
testVal	138
testVal	1806
testVal	150
testVal	141
testVal	633
testVal	409
testVal	850
testVal	2190
testVal	109
testVal	914
testVal	677
testVal	9411
testVal	135
testVal	87
testVal	14828
testVal	601
testVal	61912
testVal	1351
testVal	220
testVal	3030
testVal	171
testVal	547
testVal	642
testVal	7865
testVal	93
testVal	8735
testVal	83
testVal	646
testVal	1561
testVal	654
testVal	96
testVal	423
testVal	2350
testVal	232
testVal	96
testVal	104
testVal	2766
testVal	1703
testVal	6595
testVal	1272
testVal	105
testVal	58
testVal	137
testVal	298
testVal	406
testVal	1117
testVal	981
testVal	21520
testVal	1073
testVal	471
testVal	87
testVal	623
testVal	160
testVal	189
testVal	2583
testVal	3357
testVal	3656
testVal	42
testVal	59
testVal	106
testVal	1857
testVal	544
testVal	154
testVal	2153
testVal	25022
testVal	4978
testVal	1079
testVal	5954
testVal	168
testVal	3045
testVal	107
testVal	212
testVal	908
testVal	1022
testVal	679
testVal	352
testVal	235
testVal	116713
testVal	1519
testVal	68
testVal	5791
testVal	120
testVal	231
testVal	151
testVal	3911
testVal	201
testVal	353
testVal	801
testVal	43
testVal	1224
testVal	223
testVal	304
testVal	315
testVal	480
testVal	5371
testVal	13746
testVal	4586
testVal	212
testVal	17752
testVal	3686
testVal	4412
testVal	523
testVal	1018
testVal	8376
testVal	7978
testVal	1026
testVal	173
testVal	624
testVal	24344
testVal	2698
testVal	4149
testVal	124
testVal	300
testVal	377
testVal	27215
testVal	1507
testVal	410
testVal	2466
testVal	660
testVal	7403
testVal	22882
testVal	484
testVal	11928
testVal	196
testVal	125
testVal	2223
testVal	340
testVal	222
testVal	28
testVal	2061
testVal	300
testVal	755
testVal	31352
testVal	2634
testVal	1259
testVal	246
testVal	8575
testVal	1620
testVal	79
testVal	418
testVal	2992
testVal	1031
testVal	2863
testVal	159
testVal	185
testVal	292
testVal	242
testVal	408
testVal	770
testVal	114
testVal	399
testVal	712
testVal	1354
testVal	2259
testVal	3683
testVal	552
testVal	286
testVal	3766
testVal	244
testVal	13561
testVal	6460
testVal	375
testVal	175
testVal	424
testVal	3456
testVal	656
testVal	553
testVal	4365
testVal	492
testVal	783
testVal	696
testVal	662
testVal	35392
testVal	210
testVal	34
testVal	367
testVal	3010
testVal	561
testVal	9156
testVal	3058
testVal	552
testVal	641
testVal	108
testVal	80581
testVal	51958
testVal	3226
testVal	52
testVal	219
testVal	1442
testVal	1139
testVal	2239
testVal	520
testVal	396
testVal	357
testVal	26587
testVal	369
testVal	6529
testVal	159
testVal	1200
testVal	745
testVal	3370
testVal	325
testVal	5827
testVal	3416
testVal	268
testVal	11343
testVal	5149
testVal	928
testVal	46
testVal	235
testVal	51
testVal	121
testVal	64557
testVal	57
testVal	360
testVal	125
testVal	221
testVal	3132
testVal	731
testVal	653
testVal	960
testVal	1405
testVal	14325
testVal	714
testVal	74
testVal	13093
testVal	1554
testVal	982
testVal	10915
testVal	184
testVal	1082
testVal	215
testVal	5134
testVal	411
testVal	934
testVal	67
testVal	601
testVal	8278
testVal	773
testVal	378
testVal	24506
testVal	66
testVal	2054
testVal	344
testVal	231
testVal	714
testVal	591
testVal	530
testVal	25321
testVal	227
testVal	257
testVal	599
testVal	127
testVal	309
testVal	162
testVal	354
testVal	21063
testVal	3405
testVal	25888
testVal	172
testVal	164
testVal	73
testVal	124
testVal	683
testVal	240
testVal	472
testVal	2581
testVal	542
testVal	4918
testVal	47
testVal	437
testVal	189
testVal	227
testVal	475
testVal	64400
testVal	374
testVal	90
testVal	55
testVal	422
testVal	218
testVal	2381
testVal	2034
testVal	94
testVal	10477
testVal	1060
testVal	99
testVal	134
testVal	87
testVal	188
testVal	37
testVal	32902
testVal	114225
testVal	351
testVal	69
testVal	25558
testVal	3138
testVal	99
testVal	360
testVal	2015
testVal	840
testVal	1550
testVal	409
testVal	386
testVal	2388
testVal	1796
testVal	9513
testVal	174
testVal	628
testVal	465
testVal	942
testVal	71066
testVal	4313
testVal	36151
testVal	161
testVal	3915
testVal	104
testVal	124
testVal	526
testVal	17558
testVal	190
testVal	666
testVal	344
testVal	791
testVal	1034
testVal	281
testVal	679
testVal	754
testVal	13722
testVal	207
testVal	40893
testVal	99
testVal	8631
testVal	9603
testVal	220
testVal	110
testVal	67
testVal	101
testVal	1316
testVal	2494
testVal	308
testVal	7126
testVal	9098
testVal	965
testVal	31006
testVal	1620
testVal	53085
testVal	453
testVal	437
testVal	1970
testVal	65
testVal	1419
testVal	521
testVal	150
testVal	19574
testVal	1373
testVal	180
testVal	717
testVal	775
testVal	510
testVal	265
testVal	340
testVal	148
testVal	145
testVal	6662
testVal	425
testVal	367
testVal	4109
testVal	32
testVal	17
testVal	542
testVal	1978
testVal	66627
testVal	128
testVal	109
testVal	52435
testVal	68
testVal	92
testVal	969
testVal	112
testVal	461
testVal	251
testVal	4314
testVal	403
testVal	1046
testVal	1410
testVal	8191
testVal	271
testVal	67
testVal	61
testVal	8147
testVal	1253
testVal	252
testVal	5912
testVal	10362
testVal	1371
testVal	4974
testVal	1826
testVal	3735
testVal	1805
testVal	18255
testVal	841
testVal	1428
testVal	131
testVal	1614
testVal	12837
testVal	24453
testVal	452
testVal	24501
testVal	3980
testVal	5279
testVal	2848
testVal	20199
testVal	13597
testVal	281
testVal	565
testVal	913
testVal	379
testVal	714
testVal	2072
testVal	75938
testVal	312
testVal	5766
testVal	373
testVal	251
testVal	24912
testVal	6264
testVal	144
testVal	266
testVal	326288
testVal	3292
testVal	784
testVal	94105
testVal	302
testVal	7889
testVal	1006
testVal	503
testVal	11792
testVal	2351
testVal	1411
testVal	883
testVal	295
testVal	7324
testVal	767
testVal	933
testVal	735
testVal	2029
testVal	34
testVal	3522206
testVal	98
testVal	1046
testVal	3108
testVal	7787
testVal	5277
testVal	251
testVal	4712
testVal	8409
testVal	3398
testVal	393
testVal	2956
testVal	1209
testVal	30050
testVal	706
testVal	467
testVal	443
testVal	8448
testVal	1797
testVal	410
testVal	7271
testVal	353
testVal	170
testVal	432
testVal	1217
testVal	90
testVal	315
testVal	132631
testVal	813
testVal	560
testVal	843
testVal	1405
testVal	441
testVal	4313
testVal	11946
testVal	865
testVal	7298
testVal	1320
testVal	48844
testVal	10905
testVal	1115
testVal	192
testVal	795
testVal	4343
testVal	627
testVal	524
testVal	470
testVal	3237
testVal	5961
testVal	781
testVal	1625
testVal	9955
testVal	11416
testVal	936
testVal	5821
testVal	210
testVal	631
testVal	972
testVal	16595
testVal	4929
testVal	649
testVal	8375
testVal	1244
testVal	811
testVal	59792
testVal	55758
testVal	670
testVal	5559
testVal	15970
testVal	1382
testVal	21142
testVal	395
testVal	192
testVal	223
testVal	1778
testVal	212
testVal	9490
testVal	811
testVal	2166
testVal	866
testVal	4752
testVal	3376
testVal	1136
testVal	1091
testVal	1248
testVal	583
testVal	1745
testVal	445
testVal	7582
testVal	23457
testVal	1733
testVal	59715
testVal	475
testVal	49806
testVal	8287
testVal	5717
testVal	145
testVal	2175
testVal	402
testVal	9138
testVal	4126
testVal	1652
testVal	7156
testVal	47501
testVal	383
testVal	2343
testVal	1266
testVal	345
testVal	321
testVal	666
testVal	8325
testVal	1285
testVal	94491
testVal	269
testVal	10425
testVal	3528
testVal	2212
testVal	1783
testVal	858
testVal	1169
testVal	227
testVal	1128
testVal	856
testVal	308
testVal	5188
testVal	38
testVal	160142
testVal	2269
testVal	1699
testVal	4981
testVal	487
testVal	1604
testVal	569
testVal	266
testVal	1364
testVal	2915
testVal	3251
testVal	27156
testVal	73208
testVal	1617
testVal	1000
testVal	304
testVal	3370
testVal	6471
testVal	325
testVal	225
testVal	4751
testVal	12637
testVal	800
testVal	171
testVal	1199
testVal	5197
testVal	1550
testVal	293
testVal	1278
testVal	325
testVal	273
testVal	5335
testVal	2758
testVal	947
testVal	7155
testVal	335354
testVal	377
testVal	2022
testVal	4560
testVal	1771
testVal	532
testVal	467
testVal	87819
testVal	124
testVal	237
testVal	11858
testVal	4865
testVal	398
testVal	7482
testVal	305
testVal	185
testVal	798
testVal	6317
testVal	564
testVal	1298
testVal	51747
testVal	3048
testVal	2605
testVal	596
testVal	19800
testVal	10341
testVal	204
testVal	29084
testVal	698
testVal	186
testVal	109
testVal	15424
testVal	686
testVal	1290
testVal	9706
testVal	149
testVal	1616
testVal	83813
testVal	27599
testVal	280
testVal	806
testVal	320928
testVal	401
testVal	936
testVal	827
testVal	3010
testVal	3801
testVal	8599
testVal	4469
testVal	76803
testVal	1575
testVal	371
testVal	1049
testVal	3397
testVal	332
testVal	2472
testVal	6283
testVal	538
testVal	372
testVal	1853
testVal	10900
testVal	26029
testVal	1683
testVal	365
testVal	1279
testVal	1980
testVal	3773
testVal	8273
testVal	433
testVal	5388
testVal	503
testVal	198
testVal	1974
testVal	1870
testVal	2400
testVal	1416
testVal	3541
testVal	735
testVal	2799
testVal	1552
testVal	3797
testVal	410
testVal	1564
testVal	1462
testVal	12107
testVal	20070
testVal	5952
testVal	1416
testVal	245
testVal	1112
testVal	2288
testVal	1005
testVal	425
testVal	351
testVal	294
testVal	2482
testVal	7611
testVal	612
testVal	465
testVal	67059
testVal	28643
testVal	9422
testVal	786
testVal	366
testVal	419
testVal	860
testVal	61276
testVal	1561
testVal	7125
testVal	1160
testVal	397
testVal	1609
testVal	142
testVal	179
testVal	400
testVal	1067
testVal	529
testVal	10578
testVal	2030
testVal	837
testVal	24589
testVal	898
testVal	3527
testVal	16224
testVal	490
testVal	6458
testVal	2298
testVal	1838
testVal	841
testVal	539
testVal	81050
testVal	9696
testVal	5988
testVal	269
testVal	22989
testVal	212
testVal	1128
testVal	4641
testVal	323
testVal	2996
testVal	8400
testVal	6876
testVal	258
testVal	3896
testVal	1927
testVal	411
testVal	584
testVal	6418
testVal	2919
testVal	4146
testVal	2073
testVal	772
testVal	3296
testVal	537
testVal	847
testVal	1476
testVal	3809
testVal	181
testVal	1522
testVal	14608
testVal	2111
testVal	1865
testVal	8148
testVal	185
testVal	12253
testVal	1665
testVal	2626
testVal	7359
testVal	160
testVal	81747
testVal	3545
testVal	753
testVal	13831
testVal	1226
testVal	5070
testVal	2529
testVal	4108
testVal	1615
testVal	128
testVal	2747
testVal	235
testVal	196
testVal	974
testVal	1891
testVal	83841
testVal	655
testVal	3869
testVal	1776
testVal	5512
testVal	37206
testVal	2625
testVal	2061
testVal	4495
testVal	528
testVal	1196
testVal	15812
testVal	3334
testVal	123850
testVal	4038
testVal	257
testVal	12657
testVal	12380
testVal	191
testVal	13029
testVal	302
testVal	602694
testVal	462
testVal	2786
testVal	2883
testVal	2731
testVal	135
testVal	3795
testVal	12486
testVal	5769
testVal	9386
testVal	1824
testVal	1899
testVal	347
testVal	16947
testVal	1504
testVal	10690
testVal	349
testVal	214083
testVal	478
testVal	557
testVal	1884
testVal	1192
testVal	1655
testVal	15331
testVal	15712
testVal	6582
testVal	4556
testVal	408
testVal	11208
testVal	52
testVal	253
testVal	146
testVal	286
testVal	49115
testVal	9291
testVal	165
testVal	844
testVal	322
testVal	32511
testVal	2023
testVal	677
testVal	3435
testVal	7673
testVal	500
testVal	36655
testVal	3506
testVal	800
testVal	4245
testVal	4692
testVal	618
testVal	8393
testVal	10735
testVal	4422
testVal	748
testVal	119336
testVal	308
testVal	9524
testVal	74205
testVal	248
testVal	566
testVal	851
testVal	418
testVal	4102
testVal	192
testVal	436
testVal	20080
testVal	1050
testVal	921
testVal	836
testVal	2287
testVal	567
testVal	1141
testVal	2500
testVal	2723
testVal	710
testVal	59939
testVal	3255
testVal	5615
testVal	208
testVal	447
testVal	524
testVal	1845
testVal	3990
testVal	523
testVal	7802
testVal	165
testVal	431
testVal	485
testVal	24822
testVal	8865
testVal	83
testVal	9405
testVal	156
testVal	6380
testVal	214
testVal	95
testVal	846
testVal	21752
testVal	11125
testVal	1299
testVal	1135
testVal	7323
testVal	1876
testVal	6751
testVal	98
testVal	6319
testVal	1235
testVal	1324
testVal	1340
testVal	326
testVal	5501
testVal	15560
testVal	2231
testVal	99
testVal	1002
testVal	184
testVal	1846
testVal	978
testVal	865
testVal	4707
testVal	5957
testVal	2745
testVal	13941
testVal	786
testVal	48816
testVal	59635
testVal	1254
testVal	1053
testVal	470
testVal	61
testVal	1505
testVal	606
testVal	135022
testVal	86
testVal	211
testVal	1568
testVal	1303
testVal	3772
testVal	13743
testVal	1005
testVal	2671
testVal	79
testVal	7949
testVal	9226
testVal	21076
testVal	503
testVal	290
testVal	365
testVal	24977
testVal	43877
testVal	14148
testVal	2455
testVal	1838
testVal	100885
testVal	10654
testVal	444
testVal	262
testVal	610
testVal	4711
testVal	2509
testVal	1884
testVal	335
testVal	250
testVal	16489
testVal	11731
testVal	936
testVal	836
testVal	1218
testVal	21459
testVal	614
testVal	2156
testVal	1203
testVal	2885
testVal	783
testVal	4669
testVal	18568
testVal	479
testVal	1280
testVal	23296
testVal	4195
testVal	10690
testVal	258
testVal	850
testVal	13228
testVal	3725
testVal	925
testVal	4131
testVal	2304
testVal	496
testVal	347
testVal	50
testVal	59138
testVal	2439
testVal	706
testVal	696
testVal	1151
testVal	2467
testVal	779
testVal	1212
testVal	1640
testVal	3817
testVal	4044
testVal	492
testVal	903
testVal	1677
testVal	26650
testVal	2363
testVal	142
testVal	895
testVal	840
testVal	3233
testVal	3183
testVal	4924
testVal	1381
testVal	3620
testVal	29654
testVal	546
testVal	742
testVal	3185
testVal	8363
testVal	1844
testVal	1407
testVal	459
testVal	106
testVal	1817
testVal	1377
testVal	314
testVal	556
testVal	1523
testVal	410
testVal	1149
testVal	372
testVal	9158
testVal	2783
testVal	3869
testVal	17758
testVal	2853
testVal	1761
testVal	758
testVal	1012
testVal	265
testVal	1433
testVal	839
testVal	10292
testVal	1660
testVal	359
testVal	102
testVal	341
testVal	16312
testVal	3326
testVal	6215
testVal	1009
testVal	508
testVal	1249
testVal	862
testVal	231
testVal	1703
testVal	2385
testVal	2238
testVal	389
testVal	1191
testVal	4371
testVal	59112
testVal	11286
testVal	4236
testVal	588
testVal	414
testVal	1249
testVal	1155
testVal	239
testVal	976
testVal	206
testVal	422
testVal	1563
testVal	171
testVal	1451
testVal	433
testVal	419
testVal	2026
testVal	2051
testVal	3573
testVal	57
testVal	187
testVal	499
testVal	30
testVal	228
testVal	169
testVal	112
testVal	6462
testVal	485
testVal	239
testVal	146
testVal	212
testVal	731
testVal	1123
testVal	517
testVal	233
testVal	36
testVal	1439
testVal	73
testVal	118
testVal	83
testVal	103
testVal	159
testVal	514
testVal	503
testVal	599
testVal	66
testVal	147
testVal	256
testVal	117
testVal	3695
testVal	445
testVal	1200
testVal	213
testVal	2681
testVal	654
testVal	159
testVal	120
testVal	59
testVal	161
testVal	618
testVal	65513
testVal	3957
testVal	142
testVal	199
testVal	846
testVal	162
testVal	277
testVal	244
testVal	11278
testVal	23
testVal	1203
testVal	2512
testVal	9166
testVal	1212
testVal	264
testVal	124
testVal	301
testVal	198
testVal	252
testVal	24639
testVal	34
testVal	169
testVal	754
testVal	1451
testVal	21525
testVal	73
testVal	162
testVal	273
testVal	1028
testVal	181
testVal	193
testVal	5047
testVal	1355
testVal	1624
testVal	614
testVal	1191
testVal	2507
testVal	107
testVal	804
testVal	22
testVal	82
testVal	925
testVal	429
testVal	1186
testVal	641
testVal	711
testVal	5384
testVal	1420
testVal	385
testVal	483
testVal	945
testVal	8994
testVal	23
testVal	10
testVal	288
testVal	439
testVal	6333
testVal	291
testVal	1014
testVal	95
testVal	244
testVal	268
testVal	968
testVal	794
testVal	310
testVal	241
testVal	106
testVal	38178
testVal	950
testVal	40
testVal	24
testVal	778
testVal	33
testVal	1719
testVal	2523
testVal	75
testVal	3680
testVal	373
testVal	159
testVal	152938
testVal	1005
testVal	623
testVal	394
testVal	1645
testVal	1901
testVal	20370
testVal	7914
testVal	142
testVal	3955
testVal	1025
testVal	2332
testVal	242
testVal	204
testVal	27696
testVal	59
testVal	5017
testVal	274
testVal	380
testVal	77
testVal	3058
testVal	42940
testVal	756
testVal	275
testVal	65
testVal	221
testVal	448
testVal	351
testVal	50
testVal	2039
testVal	19636
testVal	1869
testVal	276
testVal	805
testVal	108
testVal	96
testVal	105
testVal	201
testVal	235
testVal	1985
testVal	240
testVal	245
testVal	296
testVal	305
testVal	378
testVal	1801
testVal	1009
testVal	2390
testVal	1771
testVal	452
testVal	925
testVal	865
testVal	53
testVal	169
testVal	184
testVal	898
testVal	1736
testVal	137472
testVal	260
testVal	160
testVal	309
testVal	4498
testVal	667
testVal	63
testVal	1335
testVal	408
testVal	1290
testVal	106
testVal	52
testVal	4069
testVal	796
testVal	131
testVal	542
testVal	72
testVal	409
testVal	831
testVal	158
testVal	413
testVal	847
testVal	1773
testVal	2112
testVal	68
testVal	263
testVal	1339
testVal	126
testVal	6635
testVal	3187
testVal	60
testVal	126
testVal	46
testVal	246
testVal	85
testVal	226
testVal	80
testVal	883
testVal	431
testVal	3481
testVal	677
testVal	1470
testVal	84
testVal	636
testVal	1082
testVal	308
testVal	367
testVal	163
testVal	80
testVal	179
testVal	6772
testVal	150
testVal	398
testVal	1809
testVal	174
testVal	519
testVal	146
testVal	708
testVal	2524
testVal	4529
testVal	2916
testVal	87
testVal	127
testVal	347
testVal	636
testVal	2538
testVal	342
testVal	980
testVal	69
testVal	164
testVal	11947
testVal	265
testVal	681
testVal	642
testVal	109
testVal	249
testVal	85
testVal	997
testVal	27
testVal	102
testVal	237
testVal	84
testVal	64
testVal	58
testVal	274
testVal	126
testVal	91
testVal	275
testVal	230
testVal	56
testVal	148
testVal	24
testVal	129
testVal	409
testVal	5377
testVal	66
testVal	601
testVal	4752
testVal	71
testVal	82
testVal	97
testVal	6025
testVal	1194
testVal	2230
testVal	1581
testVal	63
testVal	32
testVal	2205
testVal	48
testVal	0
testVal	169
testVal	7450
testVal	232
testVal	2362
testVal	124
testVal	35
testVal	155
testVal	311
testVal	311
testVal	935
testVal	69
testVal	149
testVal	22899
testVal	202
testVal	610
testVal	3178
testVal	68
testVal	1982
testVal	38
testVal	442
testVal	40
testVal	91
testVal	100
testVal	4753
testVal	82
testVal	75
testVal	67
testVal	7729
testVal	664
testVal	198
testVal	78
testVal	527
testVal	1960
testVal	12147
testVal	107
testVal	718
testVal	94
testVal	682
testVal	9572
